"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDMV","WSF2","WSF5"
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-01-06",,,,,"14.5",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-01-08",,,,,"20.3",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-01-09",,,,,"102.6",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-01-19",,,,,"8.9",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-01-22",,,,,"14.2",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-01-23",,,,,"2.3",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-01-25",,,,,"14.2",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-01-26",,,,,"1.8",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-02-18",,,,,"0.3",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-02-22",,,,,"0.3",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-02-27",,,,,"8.9",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-01",,,,,"28.7",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-02",,,,,"29.2",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-03",,,,,"6.4",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-04",,,,,"2.8",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-08",,,,,"1.8",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-13",,,,,"11.4",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-14",,,,,"10.7",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-15",,,,,"2.5",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-16",,,,,"14.0",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-17",,,,,"4.1",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-21",,,,,"18.5",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-22",,,,,"33.0",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-23",,,,,"5.6",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-24",,,,,"2.8",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-03-25",,,,,"5.3",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-04-06",,,,,"12.2",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-04-07",,,,,"48.8",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-04-12",,,,,"12.2",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-04-16",,,,,"7.9",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-04-17",,,,,"1.8",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-04-29",,,,,"0.3",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-05-26",,,,,"4.1",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-10-01",,,,,"0.3",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-10-02",,,,,"1.5",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-11-22",,,,,"32.0",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-11-23",,,,,"35.8",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-11-24",,,,,"26.7",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-11-25",,,,,"0.3",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-11-28",,,,,"3.3",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-11-29",,,,,"42.9",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-12-01",,,,,"0.5",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-12-02",,,,,"4.8",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-12-05",,,,,"11.7",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-12-06",,,,,"2.8",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-12-10",,,,,"1.0",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-12-15",,,,,"3.6",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-12-17",,,,,"25.9",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-12-21",,,,,"1.5",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-12-22",,,,,"2.3",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-12-24",,,,,"0.5",,,,,,,,,,,
"US1CASM0013","BURLINGAME 2.0 WSW, CA US","2018-12-25",,,,,"17.5",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-01",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-02",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-03",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-04",,,,,"5.3",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-05",,,,,"2.8",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-06",,,,,"12.7",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-07",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-08",,,,,"20.1",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-09",,,,,"77.2",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-10",,,,,"2.3",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-11",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-12",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-13",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-14",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-15",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-16",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-17",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-18",,,,,"0.5",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-19",,,,,"11.4",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-20",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-21",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-22",,,,,"6.4",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-23",,,,,"1.0",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-24",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-25",,,,,"21.1",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-26",,,,,"1.8",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-27",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-28",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-29",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-30",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-01-31",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-01",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-02",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-03",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-04",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-05",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-06",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-07",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-08",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-09",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-10",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-11",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-12",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-13",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-14",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-15",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-16",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-17",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-18",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-19",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-20",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-21",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-22",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-23",,,,,"1.3",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-24",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-25",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-26",,,,,"7.4",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-27",,,,,"1.5",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-02-28",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-01",,,,,"26.7",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-02",,,,,"4.8",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-03",,,,,"3.8",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-04",,,,,"3.8","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-05",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-06",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-07",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-08",,,,,"8.9",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-09",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-10",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-11",,,,,"0.5",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-12",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-13",,,,,"9.7",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-14",,,,,"8.6",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-15",,,,,"1.8",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-16",,,,,"9.4",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-17",,,,,"2.5",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-18",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-19",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-20",,,,,"0.3",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-21",,,,,"13.5",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-22",,,,,"20.6",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-23",,,,,"2.3",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-24",,,,,"3.0",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-25",,,,,"3.8",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-26",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-27",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-28",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-29",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-30",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-03-31",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-01",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-02",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-03",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-04",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-05",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-06",,,,,"16.5",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-07",,,,,"50.5",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-08",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-09",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-10",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-11",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-12",,,,,"4.8",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-13",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-14",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-15",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-16",,,,,"4.6",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-17",,,,,"1.8",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-18",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-19",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-20",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-21",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-22",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-23",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-24",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-25",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-26",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-27",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-29",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-04-30",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-01",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-02",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-03",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-04",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-05",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-06",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-07",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-08",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-09",,,,,"2.0",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-10",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-11",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-12",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-13",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-14",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-15",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-16",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-17",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-18",,,,,"0.5",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-19",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-20",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-21",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-22",,,,,"1.3",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-23",,,,,"1.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-24",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-25",,,,,"1.0",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-26",,,,,"1.0",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-27",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-28",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-29",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-30",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-05-31",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-01",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-02",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-03",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-04",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-05",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-06",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-07",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-08",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-09",,,,,"2.8",,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-10",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-11",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-12",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-13",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-14",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-15",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-16",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-17",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-18",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-19",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-20",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-21",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-22",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-23",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-24",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-25",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-26",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-27",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-28",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-29",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-06-30",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-07-01",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-07-02",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-07-03",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-07-04",,,,,"0.0","0.0",,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","2018-07-05",,,,,"0.0","0.0",,,,,,,,,,
